,Formation,1,2,3,4,5,6,7,8,9,10,11
3853,433,"[132.5, 408.5]","[415.75, 329.5]","[96.0, 328.25]","[198.25, 297.0]","[116.75, 281.75]","[385.5, 277.75]","[707.75, 251.25]","[147.75, 246.25]","[258.5, 243.75]","[92.5, 242.25]","[204.75, 114.5]"
3854,433,"[165.75, 406.5]","[106.75, 336.75]","[409.0, 326.5]","[185.0, 317.75]","[130.75, 295.75]","[403.5, 280.5]","[164.75, 260.25]","[712.75, 251.0]","[286.25, 233.25]","[111.0, 233.25]","[229.75, 123.5]"
3855,433,"[202.0, 403.25]","[176.5, 344.75]","[124.0, 345.0]","[412.25, 321.0]","[147.0, 311.0]","[412.25, 282.75]","[173.0, 265.25]","[712.75, 251.0]","[316.0, 222.0]","[128.25, 221.5]","[255.0, 130.75]"
3856,433,"[241.25, 419.25]","[411.75, 341.0]","[240.5, 341.0]","[183.75, 335.25]","[232.75, 307.75]","[192.25, 270.75]","[413.5, 260.5]","[732.5, 250.75]","[374.5, 202.5]","[198.25, 177.0]","[337.0, 146.75]"
3857,433,"[225.0, 418.75]","[408.5, 350.0]","[254.25, 347.75]","[180.75, 318.25]","[240.75, 294.25]","[193.0, 258.5]","[727.5, 251.0]","[422.25, 244.75]","[357.0, 215.5]","[192.75, 161.25]","[326.75, 131.25]"
3858,433,"[209.25, 431.25]","[396.5, 368.0]","[256.5, 350.5]","[179.75, 297.25]","[219.0, 284.5]","[727.5, 251.25]","[423.25, 234.25]","[191.25, 232.25]","[333.5, 228.25]","[184.25, 141.25]","[292.5, 99.25]"
3859,433,"[208.0, 429.5]","[396.0, 368.25]","[240.75, 350.75]","[181.75, 307.5]","[200.0, 273.5]","[412.25, 252.25]","[720.25, 250.25]","[323.0, 223.0]","[189.25, 222.0]","[179.75, 135.75]","[271.5, 85.75]"
3860,433,"[190.0, 442.25]","[408.25, 340.5]","[168.75, 338.75]","[180.5, 311.0]","[247.25, 285.5]","[734.25, 251.0]","[405.25, 241.0]","[148.0, 221.0]","[256.75, 202.5]","[189.75, 149.0]","[161.25, 80.25]"
3861,433,"[159.25, 440.75]","[140.75, 358.0]","[394.0, 321.25]","[147.25, 269.75]","[705.5, 251.0]","[367.25, 236.75]","[163.25, 235.75]","[142.75, 199.5]","[157.75, 138.5]","[264.75, 136.75]","[107.5, 108.25]"
3862,433,"[166.75, 430.25]","[128.25, 350.75]","[410.0, 310.0]","[94.0, 272.75]","[704.75, 251.25]","[365.25, 230.75]","[147.75, 226.5]","[143.25, 223.75]","[242.25, 186.25]","[83.25, 152.75]","[120.5, 83.5]"
3863,433,"[5.75, 391.5]","[423.5, 348.0]","[84.0, 338.0]","[142.75, 285.25]","[277.25, 264.5]","[698.25, 250.5]","[47.25, 240.0]","[248.25, 216.25]","[111.0, 207.25]","[155.75, 185.25]","[138.0, 71.75]"
3864,433,"[36.0, 412.25]","[423.25, 353.25]","[45.75, 305.25]","[265.75, 279.5]","[104.75, 252.0]","[75.75, 251.75]","[698.25, 250.5]","[251.25, 218.75]","[129.75, 203.5]","[157.5, 201.25]","[141.75, 73.0]"
3865,433,"[58.0, 413.0]","[419.75, 339.25]","[42.25, 299.25]","[271.25, 286.5]","[81.0, 271.75]","[698.25, 250.5]","[88.5, 233.0]","[268.5, 222.5]","[120.75, 212.25]","[171.25, 195.0]","[157.5, 78.5]"
3866,433,"[79.0, 414.5]","[415.75, 320.0]","[60.5, 304.25]","[259.75, 303.25]","[88.75, 295.5]","[698.25, 250.5]","[90.25, 227.5]","[294.5, 226.75]","[117.75, 225.0]","[191.75, 194.25]","[179.75, 87.75]"
3867,433,"[222.5, 421.0]","[210.25, 377.25]","[241.75, 348.0]","[380.75, 346.0]","[349.0, 296.5]","[185.25, 291.75]","[417.0, 283.0]","[221.75, 270.25]","[720.0, 250.75]","[275.5, 153.5]","[323.5, 143.0]"
3868,433,"[250.75, 431.75]","[228.0, 370.0]","[366.75, 365.25]","[267.25, 354.25]","[197.0, 292.0]","[370.75, 290.25]","[418.0, 283.0]","[248.0, 279.25]","[727.5, 251.5]","[348.25, 150.0]","[290.25, 147.75]"
3869,433,"[279.25, 440.25]","[248.25, 370.5]","[371.0, 366.0]","[290.5, 359.5]","[420.75, 291.25]","[203.25, 290.75]","[270.5, 286.5]","[390.0, 284.25]","[734.75, 250.75]","[371.75, 157.0]","[301.5, 142.5]"
3870,433,"[366.25, 423.75]","[364.5, 376.25]","[432.5, 332.0]","[274.0, 322.25]","[339.5, 309.75]","[387.0, 293.25]","[212.5, 289.25]","[437.5, 273.75]","[750.5, 250.75]","[431.75, 175.25]","[313.75, 148.25]"
3871,433,"[389.75, 428.0]","[391.5, 381.5]","[453.5, 323.25]","[358.25, 314.5]","[280.25, 308.25]","[387.5, 289.25]","[212.5, 289.25]","[440.25, 279.0]","[758.0, 251.0]","[431.0, 173.25]","[322.0, 144.75]"
3872,433,"[413.25, 424.25]","[417.75, 385.5]","[474.75, 318.0]","[377.75, 317.25]","[285.25, 303.5]","[212.5, 289.25]","[393.75, 279.25]","[452.25, 279.25]","[769.25, 250.5]","[434.25, 169.75]","[335.0, 141.0]"
3873,433,"[500.25, 463.5]","[528.75, 431.0]","[434.25, 386.5]","[527.75, 322.0]","[360.0, 296.75]","[307.25, 288.75]","[528.5, 286.25]","[471.25, 266.5]","[766.5, 250.5]","[523.5, 166.5]","[398.75, 143.0]"
3874,433,"[493.0, 460.75]","[534.5, 408.5]","[459.0, 380.0]","[531.5, 326.5]","[368.5, 294.25]","[314.0, 288.5]","[528.25, 286.0]","[477.25, 263.75]","[771.5, 250.25]","[524.5, 162.5]","[414.25, 139.5]"
3875,433,"[488.75, 457.75]","[540.5, 390.75]","[479.75, 368.5]","[536.5, 324.0]","[377.75, 291.75]","[531.75, 288.0]","[320.25, 288.25]","[479.5, 258.75]","[770.75, 253.25]","[528.25, 161.5]","[423.25, 138.25]"
3876,433,"[482.25, 454.75]","[537.75, 387.5]","[488.5, 348.5]","[539.75, 319.25]","[538.5, 289.0]","[400.75, 288.75]","[327.0, 288.75]","[779.5, 261.5]","[481.25, 252.5]","[535.75, 163.75]","[430.25, 137.0]"
3877,433,"[479.5, 450.0]","[536.5, 393.5]","[488.25, 336.0]","[540.0, 319.5]","[334.0, 288.5]","[425.5, 282.25]","[539.5, 278.25]","[797.75, 259.75]","[486.0, 249.0]","[538.5, 172.0]","[437.25, 135.75]"
3878,433,"[485.5, 447.25]","[538.25, 392.5]","[484.75, 332.0]","[539.5, 319.0]","[340.0, 287.75]","[540.75, 276.5]","[443.25, 273.75]","[799.75, 258.75]","[500.75, 248.25]","[540.75, 178.25]","[450.5, 133.75]"
3879,433,"[482.5, 439.75]","[543.25, 391.25]","[516.5, 330.75]","[547.75, 317.0]","[520.5, 287.25]","[351.5, 282.75]","[455.0, 267.75]","[775.75, 257.5]","[513.5, 242.5]","[543.75, 169.75]","[465.5, 128.5]"
3880,433,"[478.0, 435.75]","[548.5, 390.25]","[514.25, 324.0]","[568.25, 323.5]","[353.5, 276.5]","[524.25, 268.25]","[446.5, 267.0]","[781.5, 255.25]","[508.0, 238.25]","[549.5, 165.0]","[462.75, 125.25]"
3881,433,"[477.5, 425.25]","[561.25, 381.25]","[593.5, 318.0]","[512.0, 310.5]","[356.25, 266.25]","[441.5, 263.25]","[542.5, 261.0]","[784.5, 242.75]","[512.75, 228.75]","[560.5, 153.5]","[457.5, 124.0]"
3882,433,"[482.5, 409.5]","[577.25, 368.0]","[622.0, 311.5]","[514.25, 292.75]","[439.5, 256.5]","[570.0, 252.5]","[361.5, 252.0]","[789.25, 240.0]","[522.0, 210.0]","[581.5, 144.5]","[456.75, 118.25]"
3883,433,"[490.75, 396.5]","[590.25, 361.5]","[642.5, 320.75]","[525.0, 278.5]","[439.5, 243.75]","[806.75, 242.75]","[367.0, 242.0]","[595.5, 241.0]","[526.75, 196.25]","[604.5, 134.75]","[462.0, 110.0]"
3884,433,"[496.75, 390.25]","[603.25, 352.25]","[650.75, 313.25]","[535.0, 269.0]","[817.0, 241.5]","[372.5, 237.25]","[443.25, 234.5]","[623.0, 225.5]","[529.25, 174.0]","[633.75, 124.0]","[473.25, 102.5]"
3885,433,"[502.75, 386.75]","[617.75, 348.75]","[651.75, 299.5]","[543.0, 265.5]","[819.0, 237.75]","[379.0, 233.75]","[448.5, 229.25]","[643.5, 202.25]","[528.75, 157.0]","[653.5, 107.5]","[481.0, 100.5]"
3886,433,"[508.25, 384.5]","[634.25, 344.0]","[653.5, 290.5]","[555.25, 259.5]","[383.5, 231.25]","[826.0, 228.75]","[455.25, 225.0]","[656.25, 183.5]","[539.25, 149.0]","[485.75, 98.25]","[657.75, 83.5]"
3887,433,"[523.75, 382.75]","[650.0, 338.5]","[662.75, 274.25]","[572.0, 255.75]","[383.75, 231.75]","[825.25, 229.0]","[462.5, 222.75]","[675.25, 175.5]","[554.5, 149.0]","[498.0, 96.75]","[656.75, 63.25]"
3888,433,"[539.0, 383.0]","[653.5, 334.25]","[670.5, 268.5]","[580.0, 255.5]","[818.0, 237.75]","[388.5, 229.25]","[468.25, 219.25]","[683.25, 180.75]","[563.5, 156.25]","[512.0, 86.25]","[641.75, 52.25]"
3889,433,"[346.25, 438.0]","[538.0, 432.5]","[656.5, 314.25]","[481.25, 293.5]","[815.25, 245.0]","[354.25, 214.5]","[412.5, 184.25]","[539.75, 182.25]","[625.0, 133.75]","[364.75, 71.75]","[317.75, 52.25]"
3890,433,"[338.5, 441.0]","[516.25, 432.25]","[649.75, 314.0]","[481.25, 293.0]","[807.25, 246.5]","[354.75, 218.25]","[527.75, 174.0]","[415.0, 168.5]","[625.0, 129.25]","[361.0, 80.0]","[281.5, 57.5]"
3891,433,"[327.0, 442.5]","[492.5, 439.75]","[635.0, 310.75]","[474.0, 292.5]","[783.0, 249.75]","[358.0, 218.5]","[518.5, 158.75]","[423.5, 157.0]","[616.25, 127.75]","[364.75, 92.25]","[255.75, 58.5]"
3892,433,"[288.0, 434.5]","[390.5, 403.25]","[538.0, 303.5]","[394.75, 279.0]","[763.5, 250.75]","[302.75, 214.0]","[374.75, 161.0]","[484.5, 129.5]","[533.25, 114.25]","[367.25, 113.0]","[259.75, 34.25]"
3893,433,"[282.0, 429.0]","[366.75, 399.25]","[515.25, 306.0]","[370.75, 276.75]","[757.75, 251.0]","[291.0, 220.0]","[348.0, 159.0]","[466.5, 127.25]","[367.5, 118.75]","[504.0, 113.0]","[245.5, 28.0]"
3894,433,"[272.75, 420.0]","[459.75, 310.0]","[319.75, 264.5]","[753.75, 251.5]","[257.75, 198.0]","[332.0, 195.5]","[329.5, 198.5]","[406.75, 150.5]","[259.75, 120.0]","[438.25, 118.25]","[280.25, 21.75]"
3895,433,"[268.5, 421.5]","[196.5, 413.25]","[451.0, 308.0]","[753.0, 250.75]","[322.75, 234.0]","[318.25, 243.75]","[204.25, 188.75]","[386.5, 152.75]","[242.5, 122.5]","[455.25, 121.5]","[262.5, 20.5]"
3896,433,"[266.25, 417.75]","[169.75, 411.0]","[437.5, 306.0]","[749.75, 251.0]","[315.25, 226.75]","[318.75, 224.25]","[183.0, 188.25]","[371.25, 151.25]","[456.5, 126.5]","[238.5, 112.0]","[252.25, 24.5]"
3897,433,"[203.0, 429.25]","[239.25, 407.75]","[405.0, 317.5]","[749.75, 251.0]","[228.25, 226.75]","[302.25, 153.25]","[302.25, 149.25]","[243.5, 142.25]","[437.5, 136.0]","[347.0, 118.0]","[237.0, 27.25]"
3898,433,"[224.5, 417.25]","[400.75, 317.5]","[749.75, 251.0]","[247.25, 237.75]","[429.5, 138.75]","[299.75, 133.0]","[297.5, 129.0]","[236.0, 123.25]","[345.75, 104.0]","[241.75, 87.5]","[237.0, 27.25]"
3899,433,"[221.5, 422.25]","[404.25, 314.25]","[743.5, 251.0]","[246.0, 234.5]","[424.0, 139.25]","[230.0, 130.75]","[292.75, 116.25]","[291.5, 113.0]","[345.5, 106.5]","[255.75, 83.25]","[234.5, 26.25]"
3900,433,"[223.75, 422.0]","[407.5, 311.25]","[742.25, 251.25]","[238.5, 218.75]","[239.0, 145.0]","[422.75, 139.0]","[346.75, 113.25]","[294.75, 98.5]","[297.5, 95.0]","[252.75, 70.25]","[238.25, 23.75]"
3901,433,"[272.0, 425.5]","[214.5, 419.5]","[420.25, 300.0]","[731.0, 251.0]","[242.5, 191.25]","[219.75, 146.0]","[408.25, 138.25]","[334.0, 131.25]","[313.5, 82.5]","[161.25, 34.25]","[233.25, 18.0]"
3902,433,"[220.75, 419.25]","[288.5, 414.0]","[433.5, 291.0]","[739.75, 251.0]","[261.5, 188.75]","[220.5, 153.5]","[412.5, 146.5]","[336.5, 126.75]","[296.25, 74.5]","[171.75, 34.5]","[241.5, 27.0]"
3903,433,"[228.75, 413.0]","[301.75, 395.25]","[447.75, 272.75]","[737.5, 250.75]","[284.25, 188.0]","[422.5, 164.5]","[216.75, 165.25]","[332.0, 132.5]","[289.5, 70.0]","[252.5, 41.25]","[187.25, 34.0]"
3904,433,"[222.75, 398.75]","[293.5, 375.25]","[720.75, 250.5]","[447.25, 248.25]","[418.5, 184.5]","[281.0, 183.0]","[204.5, 155.5]","[337.75, 150.5]","[284.0, 80.0]","[234.5, 53.25]","[197.5, 35.75]"
3905,433,"[214.25, 380.25]","[279.75, 375.75]","[720.25, 250.25]","[432.5, 232.25]","[434.75, 199.75]","[349.25, 174.5]","[268.75, 172.25]","[189.5, 141.75]","[272.75, 98.5]","[216.25, 73.25]","[216.0, 36.75]"
3906,433,"[284.0, 384.5]","[204.75, 362.0]","[720.25, 250.25]","[412.25, 225.25]","[446.5, 211.75]","[359.0, 199.25]","[256.0, 161.25]","[179.5, 136.25]","[261.5, 114.5]","[209.0, 98.25]","[234.75, 48.5]"
3907,433,"[294.75, 395.75]","[195.75, 339.75]","[720.25, 250.25]","[396.25, 217.5]","[356.5, 217.5]","[446.5, 216.5]","[231.5, 157.5]","[172.75, 133.75]","[251.5, 126.75]","[213.0, 121.75]","[261.5, 57.5]"
3908,433,"[312.75, 405.0]","[189.5, 317.5]","[720.25, 250.25]","[352.25, 214.75]","[384.0, 214.5]","[449.75, 212.5]","[222.75, 173.0]","[215.25, 135.5]","[166.75, 133.75]","[258.75, 130.0]","[287.75, 69.0]"
3909,433,"[332.0, 415.75]","[187.5, 292.0]","[712.5, 250.75]","[363.25, 220.5]","[362.5, 226.5]","[449.5, 217.5]","[226.5, 195.25]","[261.75, 148.75]","[220.0, 144.75]","[157.0, 144.5]","[318.5, 87.75]"
3910,433,"[360.5, 407.5]","[712.5, 250.75]","[218.75, 249.75]","[394.75, 242.75]","[455.5, 236.75]","[361.5, 218.75]","[210.0, 215.5]","[286.0, 197.5]","[158.0, 167.75]","[242.75, 150.0]","[378.5, 110.5]"
3911,433,"[517.25, 352.5]","[295.5, 274.5]","[529.25, 251.0]","[780.0, 230.5]","[407.75, 224.0]","[544.5, 221.75]","[273.5, 209.75]","[223.0, 175.0]","[482.5, 155.5]","[362.0, 134.5]","[496.25, 117.25]"
3912,433,"[543.0, 359.25]","[285.25, 275.5]","[542.5, 248.25]","[776.5, 237.75]","[542.75, 216.25]","[299.75, 216.25]","[428.0, 204.5]","[218.75, 178.75]","[494.5, 154.5]","[388.5, 130.25]","[497.75, 116.75]"
3913,433,"[549.75, 356.0]","[263.5, 281.0]","[547.75, 250.0]","[776.75, 237.75]","[317.25, 221.5]","[550.5, 206.25]","[218.0, 186.25]","[436.5, 184.25]","[490.0, 159.0]","[402.5, 115.0]","[491.5, 109.75]"
3914,433,"[499.5, 403.0]","[236.0, 342.0]","[561.75, 273.5]","[804.75, 241.5]","[383.5, 226.5]","[434.75, 210.25]","[240.75, 210.5]","[536.25, 186.25]","[468.25, 170.75]","[391.75, 91.25]","[353.25, 54.75]"
3915,433,"[323.25, 402.0]","[290.0, 389.0]","[444.25, 312.0]","[487.25, 303.0]","[581.5, 291.5]","[388.0, 278.5]","[782.75, 261.25]","[293.0, 244.5]","[466.75, 152.75]","[324.25, 55.75]","[406.5, 38.25]"
3916,433,"[277.75, 410.5]","[222.75, 377.5]","[469.75, 371.0]","[447.5, 337.25]","[571.75, 326.5]","[388.75, 315.75]","[289.0, 280.0]","[786.75, 270.25]","[514.5, 177.25]","[290.75, 65.75]","[427.25, 59.25]"
3917,433,"[266.75, 418.0]","[455.25, 390.25]","[221.0, 374.75]","[457.5, 346.5]","[373.75, 345.25]","[564.25, 324.5]","[284.75, 284.0]","[783.5, 269.75]","[521.75, 196.5]","[269.0, 77.25]","[425.0, 58.0]"
3918,433,"[266.75, 418.0]","[482.5, 393.75]","[240.25, 375.5]","[446.25, 331.0]","[378.5, 326.75]","[554.25, 323.5]","[285.0, 288.0]","[781.0, 266.25]","[546.5, 195.5]","[269.0, 77.25]","[427.75, 59.75]"
3919,433,"[259.5, 429.75]","[298.75, 405.0]","[523.0, 379.0]","[411.0, 269.5]","[552.75, 265.75]","[771.25, 251.0]","[299.0, 249.0]","[372.25, 246.25]","[476.5, 184.25]","[268.5, 80.75]","[406.5, 44.5]"
3920,433,"[351.25, 437.25]","[254.5, 436.5]","[497.25, 356.75]","[388.75, 298.75]","[764.5, 250.75]","[300.75, 214.5]","[374.25, 199.0]","[531.75, 194.0]","[434.75, 160.25]","[271.25, 128.5]","[363.75, 36.5]"
3921,433,"[345.25, 444.25]","[254.5, 436.5]","[484.0, 333.25]","[362.75, 300.25]","[739.25, 251.0]","[343.0, 214.25]","[269.25, 194.75]","[507.75, 150.5]","[416.75, 143.5]","[288.0, 124.5]","[309.25, 40.5]"
3922,433,"[343.25, 444.5]","[253.75, 436.0]","[283.25, 309.25]","[457.5, 305.5]","[727.5, 251.0]","[261.5, 248.25]","[235.75, 157.0]","[383.25, 143.5]","[462.75, 121.25]","[275.0, 112.5]","[202.5, 61.75]"
3923,433,"[346.75, 440.75]","[241.75, 427.75]","[252.0, 308.0]","[448.25, 298.5]","[727.5, 251.0]","[237.75, 244.0]","[226.0, 159.75]","[370.25, 131.5]","[457.5, 118.5]","[271.0, 109.5]","[172.25, 68.25]"
3924,433,"[329.5, 449.25]","[217.75, 409.5]","[185.25, 299.25]","[441.0, 260.5]","[726.0, 251.0]","[229.25, 218.5]","[172.25, 175.25]","[316.25, 144.5]","[447.25, 129.0]","[256.5, 114.5]","[170.0, 61.0]"
3925,433,"[310.25, 448.25]","[208.25, 394.25]","[162.0, 282.25]","[709.5, 251.5]","[436.0, 242.0]","[220.5, 207.25]","[138.5, 179.25]","[303.0, 157.5]","[439.75, 139.75]","[246.75, 131.25]","[177.5, 50.5]"
3926,433,"[286.0, 445.75]","[188.25, 377.5]","[131.5, 278.5]","[698.0, 251.75]","[430.75, 234.0]","[194.75, 211.75]","[101.25, 184.25]","[309.5, 156.25]","[238.0, 155.5]","[435.0, 142.75]","[178.75, 50.0]"
3927,433,"[239.75, 433.0]","[148.25, 336.25]","[68.25, 271.75]","[698.0, 251.75]","[424.5, 223.75]","[135.25, 222.75]","[206.25, 190.5]","[52.5, 190.5]","[309.0, 156.0]","[431.25, 146.0]","[150.5, 67.5]"
3928,433,"[248.25, 423.25]","[151.5, 333.25]","[40.25, 263.5]","[698.0, 251.75]","[426.25, 224.75]","[114.0, 222.75]","[49.75, 189.5]","[210.25, 184.25]","[313.0, 174.0]","[428.5, 159.75]","[149.0, 84.0]"
3929,433,"[263.5, 409.0]","[167.5, 332.5]","[33.0, 259.75]","[698.0, 251.75]","[421.5, 222.5]","[121.5, 218.5]","[299.5, 191.25]","[51.0, 189.0]","[428.0, 178.75]","[216.5, 171.0]","[150.75, 103.5]"
3930,433,"[291.75, 379.5]","[227.25, 346.5]","[89.5, 257.5]","[698.0, 251.75]","[398.5, 220.25]","[429.75, 212.25]","[167.75, 193.5]","[326.0, 170.5]","[63.0, 151.75]","[120.25, 132.25]","[235.25, 130.75]"
3931,433,"[302.75, 364.75]","[237.0, 347.75]","[114.75, 257.0]","[698.0, 251.75]","[436.75, 217.5]","[373.25, 215.75]","[183.75, 188.25]","[349.75, 154.0]","[115.5, 124.25]","[69.75, 124.0]","[242.5, 118.75]"
3932,433,"[250.0, 354.0]","[323.25, 349.75]","[140.5, 255.75]","[698.0, 251.75]","[441.0, 212.5]","[343.75, 209.75]","[198.25, 184.75]","[370.75, 138.75]","[252.0, 106.0]","[112.0, 103.5]","[80.75, 93.75]"
3933,433,"[264.5, 360.0]","[373.75, 325.5]","[193.75, 254.0]","[705.5, 251.0]","[442.5, 216.0]","[335.0, 200.5]","[217.5, 179.0]","[395.0, 122.5]","[248.0, 85.0]","[106.75, 81.5]","[147.0, 75.5]"
3934,433,"[270.75, 362.75]","[398.5, 319.25]","[218.75, 252.75]","[708.25, 251.25]","[442.5, 214.0]","[359.25, 196.75]","[224.25, 177.5]","[400.5, 118.5]","[117.25, 95.75]","[252.5, 75.0]","[174.25, 62.5]"
3935,433,"[276.5, 365.25]","[410.25, 322.5]","[245.0, 252.75]","[712.5, 251.25]","[442.5, 214.0]","[381.75, 194.75]","[231.0, 176.25]","[405.75, 115.75]","[128.5, 111.75]","[246.5, 60.0]","[197.75, 44.0]"
3936,433,"[283.0, 367.25]","[420.75, 322.75]","[271.25, 251.5]","[719.25, 251.25]","[442.5, 214.0]","[399.75, 191.5]","[237.75, 175.75]","[142.0, 127.75]","[417.25, 114.0]","[258.25, 52.75]","[222.5, 30.5]"
3937,433,"[289.75, 367.25]","[434.0, 328.5]","[721.25, 251.0]","[296.75, 250.5]","[443.5, 214.25]","[419.5, 188.25]","[246.25, 176.5]","[157.0, 135.75]","[429.25, 111.25]","[280.0, 54.0]","[224.25, 21.75]"
3938,433,"[302.0, 368.5]","[441.5, 336.0]","[737.0, 250.75]","[323.0, 250.75]","[449.75, 219.75]","[440.75, 188.25]","[256.0, 181.25]","[171.0, 146.75]","[439.25, 110.5]","[297.5, 53.25]","[235.0, 25.75]"
3939,433,"[312.25, 368.5]","[448.75, 340.25]","[748.25, 251.5]","[336.25, 250.75]","[457.5, 225.5]","[453.0, 189.0]","[265.75, 184.25]","[183.0, 150.25]","[450.0, 109.25]","[308.75, 53.0]","[243.75, 31.0]"
3940,433,"[316.75, 371.5]","[453.75, 338.0]","[748.5, 256.75]","[342.25, 246.0]","[460.75, 230.0]","[458.75, 193.25]","[273.0, 186.25]","[189.25, 149.5]","[457.5, 110.75]","[314.5, 51.5]","[248.5, 36.25]"
3941,433,"[319.75, 373.0]","[459.25, 338.25]","[748.5, 261.0]","[345.75, 243.25]","[462.75, 234.0]","[463.25, 196.75]","[278.75, 187.75]","[191.0, 147.25]","[462.0, 110.5]","[317.25, 50.25]","[251.25, 40.75]"
3942,433,"[524.75, 352.5]","[433.25, 348.75]","[602.75, 340.5]","[520.5, 285.5]","[603.25, 280.75]","[814.5, 250.75]","[603.5, 223.0]","[521.25, 216.0]","[604.5, 162.0]","[519.75, 154.25]","[434.75, 153.0]"
3943,433,"[528.5, 356.25]","[434.0, 348.75]","[603.0, 341.0]","[520.5, 284.5]","[602.5, 281.0]","[814.75, 250.5]","[603.25, 223.0]","[522.5, 215.75]","[604.5, 162.75]","[520.25, 154.25]","[434.5, 152.75]"
3944,433,"[530.5, 358.5]","[434.25, 349.5]","[603.25, 340.5]","[520.5, 286.25]","[599.75, 280.5]","[814.75, 250.75]","[603.5, 222.0]","[523.5, 215.5]","[605.25, 162.5]","[521.5, 153.25]","[433.25, 153.25]"
3945,433,"[530.75, 360.25]","[432.25, 348.25]","[601.5, 341.0]","[518.25, 284.25]","[596.75, 280.25]","[808.5, 250.5]","[601.75, 222.25]","[522.0, 215.5]","[603.75, 161.25]","[437.25, 153.75]","[520.25, 152.5]"
3946,433,"[523.0, 368.0]","[594.0, 342.0]","[424.25, 340.25]","[505.0, 278.5]","[593.0, 276.5]","[783.25, 251.5]","[596.25, 225.25]","[514.25, 216.0]","[436.0, 171.75]","[596.25, 159.75]","[517.0, 145.25]"
3947,433,"[507.75, 373.25]","[588.75, 345.75]","[406.75, 332.0]","[587.0, 281.75]","[494.0, 276.0]","[754.5, 251.0]","[590.5, 228.5]","[508.0, 219.0]","[425.75, 193.0]","[591.0, 162.0]","[513.0, 142.25]"
3948,433,"[491.5, 379.0]","[584.75, 350.5]","[387.25, 325.75]","[583.75, 288.25]","[487.25, 282.5]","[750.0, 250.5]","[584.75, 236.75]","[497.75, 229.0]","[409.0, 205.75]","[587.0, 167.25]","[505.5, 140.5]"
3949,433,"[480.75, 385.0]","[580.0, 354.75]","[382.0, 306.5]","[578.5, 292.5]","[481.0, 290.5]","[753.0, 251.0]","[493.5, 243.5]","[582.25, 243.0]","[402.25, 227.5]","[581.25, 172.75]","[498.25, 139.0]"
3950,433,"[475.0, 389.0]","[575.0, 360.0]","[575.5, 297.5]","[476.75, 295.25]","[382.25, 292.0]","[497.75, 256.25]","[757.0, 250.75]","[577.75, 247.75]","[384.5, 236.25]","[576.75, 177.25]","[494.25, 134.25]"
3951,433,"[470.5, 396.5]","[564.5, 369.0]","[386.0, 304.75]","[572.75, 303.75]","[473.75, 300.25]","[505.0, 263.25]","[574.0, 259.75]","[757.0, 250.75]","[383.0, 246.25]","[572.5, 184.25]","[488.25, 130.25]"
3952,433,"[474.0, 407.25]","[547.75, 383.25]","[391.0, 322.75]","[570.25, 308.5]","[468.5, 305.75]","[571.0, 266.0]","[511.5, 263.5]","[390.75, 259.75]","[757.0, 250.75]","[568.75, 189.75]","[484.5, 132.0]"
3953,433,"[491.5, 429.25]","[539.25, 388.5]","[389.25, 324.0]","[568.0, 307.75]","[464.75, 306.75]","[568.25, 264.5]","[521.0, 261.75]","[406.0, 257.75]","[764.0, 251.0]","[562.5, 184.5]","[472.25, 138.25]"
3954,433,"[509.25, 410.0]","[564.75, 363.75]","[418.75, 269.25]","[584.5, 266.25]","[455.0, 252.5]","[771.75, 250.75]","[490.0, 246.25]","[584.0, 231.5]","[424.5, 199.5]","[587.25, 109.25]","[452.75, 102.5]"
3955,433,"[525.75, 396.75]","[576.5, 372.0]","[586.5, 261.75]","[406.75, 254.75]","[780.25, 246.75]","[477.5, 242.75]","[585.25, 215.75]","[455.75, 213.5]","[421.75, 199.75]","[583.75, 110.0]","[478.25, 74.5]"
3956,433,"[529.5, 388.75]","[579.5, 379.75]","[476.75, 256.75]","[586.25, 255.5]","[402.5, 249.5]","[784.75, 245.75]","[585.75, 204.5]","[426.25, 201.25]","[457.75, 199.5]","[582.5, 108.5]","[503.5, 77.0]"
3957,433,"[581.25, 416.0]","[520.75, 407.75]","[497.0, 310.5]","[604.75, 292.25]","[447.0, 262.5]","[811.75, 259.25]","[508.75, 236.0]","[600.0, 220.0]","[468.25, 220.75]","[596.5, 123.0]","[530.75, 116.25]"
3958,433,"[570.75, 418.5]","[520.5, 413.0]","[479.25, 332.25]","[604.75, 297.5]","[465.75, 274.75]","[514.0, 259.0]","[816.25, 258.75]","[471.5, 242.0]","[608.5, 214.5]","[601.0, 122.75]","[536.75, 121.75]"
3959,433,"[557.0, 445.75]","[570.25, 405.25]","[495.25, 336.75]","[390.5, 325.0]","[627.75, 301.5]","[550.0, 274.75]","[764.75, 251.0]","[416.0, 242.0]","[628.75, 217.5]","[619.25, 147.0]","[531.75, 113.5]"
3960,433,"[558.25, 440.25]","[594.5, 391.25]","[499.5, 324.75]","[386.5, 314.5]","[625.25, 299.0]","[563.75, 265.75]","[769.0, 250.25]","[413.5, 221.0]","[625.75, 210.25]","[619.5, 134.0]","[528.75, 103.5]"
3961,433,"[555.75, 429.0]","[615.0, 375.75]","[506.25, 318.0]","[386.5, 308.75]","[623.75, 293.5]","[584.0, 260.25]","[787.25, 248.75]","[427.25, 220.25]","[624.5, 206.0]","[620.0, 127.75]","[533.5, 91.5]"
